user,id,Date&Time,text
REDBOXINDIA,1880087511655149705,2025-01-17T02:59:27.000Z,"IIFL FINANCE: CO APPROVED THE ISSUANCE OF USD 325M (APPROXIMATELY RS 2,697.5 CR) SENIOR SECURED FIXED-RATE NOTES WITH A 3.5-YEAR TENURE AND AN 8.75% COUPON."
REDBOXINDIA,1880232789746000262,2025-01-17T12:36:44.000Z,TATA MOTORS: CO UNVEILS THE HARRIER.EV AT AUTO EXPO 2025
REDBOXINDIA,1880156186504491298,2025-01-17T07:32:21.000Z,"CG POWER: CO SAYS GOVERNMENT OF INDIA (MEITY) HAD APPROVED THE GRANT OF SUBSIDY/FISCAL SUPPORT TOWARDS CAPEX, OF UP TO RUPEES 3,501 CR"
REDBOXINDIA,1880212881729548669,2025-01-17T11:17:38.000Z,"TECH MAHINDRA: Q3 CONS NET PROFIT 9.83B RUPEES VS 12.5B (QOQ); EST 10.81B

TECH MAHINDRA: Q3 REVENUE 132.9B RUPEES VS 133.1B (QOQ); EST 133.43B

TECH MAHINDRA: Q3 EBIT 13.57B RUPEES VS 12.8B (QOQ); EST 13.25B || Q3 EBIT MARGIN 10.21% VS 9.62% (QOQ); EST 9.9%

TECH MAHINDRA: CO"
REDBOXINDIA,1880231029312799089,2025-01-17T12:29:45.000Z,IOL CHEMICALS AND PHARMA: CO SAYS EUROPEAN DIRECTORATE FOR THE QUALITY OF MEDICINES & HEALTH CARE (“EDQM”) HAS ISSUED A CERTIFICATE OF SUITABILITY FOR “MESALAZINE” || CERTIFICATION WILL ENABLE THE CO TO EXPORT THIS PRODUCT IN EUROPEAN AND OTHER CEP ACCEPTING COUNTRIES
REDBOXINDIA,1880192222542606527,2025-01-17T09:55:32.000Z,SG FINSERVE: Q3 SL NET PROFIT 237M RUPEES VS 217M (YOY)
REDBOXINDIA,1880227555082662152,2025-01-17T12:15:56.000Z,"RALLIS INDIA: Q3 SL NET PROFIT 110M RUPEES VS 240M (YOY); 980M (QOQ)

RALLIS INDIA: Q3 REVENUE 5.2B RUPEES VS 5.6B (YOY)

RALLIS INDIA: Q3 EBITDA 440M RUPEES VS 620M (YOY) || Q3 EBITDA MARGIN 8.43% VS 10.37% (YOY)"
REDBOXINDIA,1880154080905232432,2025-01-17T07:23:59.000Z,SWARAJ ENGINES: Q3 EBITDA 443M RUPEES VS 328M (YOY) || Q3 EBITDA MARGIN 13% VS 12% (YOY)
REDBOXINDIA,1880188391758979421,2025-01-17T09:40:19.000Z,"STERLITE TECH: Q3 CONS NET LOSS 240M RUPEES VS LOSS 570M (YOY)

STERLITE TECH: Q3 EBITDA 1.3B RUPEES VS 1.1B (YOY) || Q3 EBITDA MARGIN 10.5% VS 8% (YOY)"
REDBOXINDIA,1880185574663114941,2025-01-17T09:29:07.000Z,XPRO INDIA: INVESTOR ASHISH KACHOLIA ADDED 0.5% STAKE IN CO DURING Q3 || NOW SHAREHOLDING STANDS AT 4.13% IN CO
REDBOXINDIA,1880242240095940765,2025-01-17T13:14:17.000Z,ADANI ENERGY SOLUTIONS: CO SAYS EXECUTION OF SPA FOR ACQUIRING 100% EQUITY SHARES OF SUPERHEIGHTS INFRASPACE || UNIT TO ACQUIRE 100% EQUITY SHARES OF SUPERHEIGHTS INFRASPACE; ACQUISITION COST SET AT 4.75B RUPEES
REDBOXINDIA,1880215681414885526,2025-01-17T11:28:45.000Z,HYUNDAI INDIA: CO LAUNCHES CRETA EV AT INTRODUCTORY PRICE OF 1.8M RUPEES || ALL VARIANTS OF CRETA EV PRICED BELOW 2M RUPEES
REDBOXINDIA,1880133629055234215,2025-01-17T06:02:43.000Z,"HAVELLS: CO SAYS POSITIVE ON GROWTH AND MARGIN FOR Q4 - CONCALL UPDATE

HAVELLS: CO IN CONCALL SAYS POSITIVE ON GROWTH & MARGIN FOR Q4 || LIGHTING SEG VOLUME GROWTH HEALTHY AT 13-14%"
REDBOXINDIA,1880194416331354339,2025-01-17T10:04:15.000Z,SG FINSERV: CO HAS MOU'S WORTH 50B ALREADY IN PLACE TO ACHIEVE FY27 LOAN BOOK TARGET OF 60B
REDBOXINDIA,1880179155205255335,2025-01-17T09:03:37.000Z,"SANATHAN TEXTILES: Q2  SL NET PROFIT 350M RUPEES VS 321M (YOY)

SEP QTR NOS CO IS NEWLY LISTED"
REDBOXINDIA,1879720775026163751,2025-01-16T02:42:10.000Z,"GENSOL ENGINEERING: REFEX GREEN MOBILITY SET TO TAKE OVER CO'S 2,997 (E4WS) IN LANDMARK STRATEGIC TIE-UP, REFEX EVEELZ ASSUMING CO’S EXISTING LOAN FACILITY AMOUNTING TO NEARLY RUPEES 315 CR"
REDBOXINDIA,1879786683148939327,2025-01-16T07:04:04.000Z,"RVNL: CO GETS ORDER WORTH 9,613 CR RUPEES FROM BSNL FOR 10 YEARS"
REDBOXINDIA,1879839210926153900,2025-01-16T10:32:48.000Z,"INFOSYS: Q3 CONS NET PROFIT 68.1B RUPEES VS 65B (QOQ); EST 67.53B || Q3 REVENUE 417.6B  RUPEES VS 410B (QOQ); EST 413B

Q3 EBIT 89.12B RUPEES VS 86.5B (QOQ); EST 87.9B || Q3 EBIT MARGIN 21.34% VS 21.10% (QOQ); EST 21.3%"
REDBOXINDIA,1879881610314825788,2025-01-16T13:21:17.000Z,RAVINDRA ENERGY: CO RECEIVES AWARD TO DEVELOP 44 MW SOLAR PROJECTS || CO SAYS AVERAGE PPA TARIFF SET AT 3.10 RUPEES PER UNIT
REDBOXINDIA,1879896695015932253,2025-01-16T14:21:13.000Z,"METRO BRANDS: Q3 SL NET PROFIT 941M RUPEES VS 957M (YOY) || Q3 REVENUE 6.88B RUPEES VS 6.16B (YOY)

Q3 EBITDA 2.23B RUPEES VS 1.97B (YOY) || Q3 EBITDA MARGIN 32.41% VS 31.57% (YOY)"
REDBOXINDIA,1879859840937505071,2025-01-16T11:54:46.000Z,HFCL: CO BAGS ADVANCE WORK ORDER WORTH 25.01B RUPEES FROM BSNL
REDBOXINDIA,1879709629686644928,2025-01-16T01:57:53.000Z,"ZEN TECH: CO SECURES DESIGN REGISTRATION FOR ""60 MM MORTAR TRAINING SIMULATOR”, REINFORCING ITS GLOBAL LEADERSHIP IN MILITARY TRAINING TECHNOLOGIES"
REDBOXINDIA,1879834770290663855,2025-01-16T10:15:09.000Z,"AXIS BANK: Q3 SL NET PROFIT 63.04B RUPEES VS 60.71B (YOY); EST 62.84B 

Q3 INTEREST EARNED 309.5B RUPEES VS 279.6B (YOY)

Q3 GNPA 1.46% VS 1.44% (QOQ)

Q3 NNPA 0.35% VS 0.34% (QOQ)

Q3 PROVISIONS AT 21.56B RUPEES VS 22.04B (QOQ)"
REDBOXINDIA,1879865373350400377,2025-01-16T12:16:45.000Z,"HAVELLS INDIA: Q3 CONS NET PROFIT 2.78B RUPEES VS 2.88B (YOY) 

REVENUE 48.89B RUPEES VS 44.14B (YOY)

 EBITDA 4.26B RUPEES VS 4.33B (YOY) 

EBITDA MARGIN 8.71% VS 9.81% (YOY)

CO DECLARED AN INTERIM DIVIDEND OF RS 4 PER SHARE"
REDBOXINDIA,1879900719140200590,2025-01-16T14:37:12.000Z,"RELIANCE INDUSTRIES: JIO - Q3 ARPU 203.3 RUPEES PER SUBSCRIBER/MONTH

RELIANCE INDUSTRIES: CO SAYS NET DEBT 1.15 TRLN RUPEES AS ON DEC 31

RELIANCE INDUSTRIES: CO SAYS GLOBAL SPOT LNG PRICES LIKELY TO REMAIN ELEVATED IN NEAR TERM || CO SAYS NEAR TERM DIESEL CRACKS LIKELY TO"
REDBOXINDIA,1879888046012891161,2025-01-16T13:46:51.000Z,"BAJAJ HEALTHCARE: CO RECEIVES NEW CONTRACT FOR MANUFACTURING, MARKETING AND SELLING OF THE PRODUCT MAGNESIUM L THREONATE (MAGTEIN®) IN THE INDIAN MARKET"
REDBOXINDIA,1879822216445264349,2025-01-16T09:25:16.000Z,MASTEK: Q3 CONS NET PROFIT 947M RUPEES VS 1.28B (QOQ)
REDBOXINDIA,1879705377123844397,2025-01-16T01:40:59.000Z,"Hindenburg Research founder says he’s closing short-seller research shop

Hindenburg Research founder says he's closing short-seller research shop"
REDBOXINDIA,1879844626628321372,2025-01-16T10:54:19.000Z,LAST MILE ENTERPRISES: CO APPROVED DUB DIVISION IN RATIO OF 1:10
REDBOXINDIA,1879821545201401898,2025-01-16T09:22:36.000Z,KHAITAN CHEMICALS & FERTILIZERS: Q3 SL NET PROFIT 126M RUPEES VS LOSS 270M (YOY)
REDBOXINDIA,1879872060987789527,2025-01-16T12:43:20.000Z,"Check out important events for tomorrow only on our app 

Download the app today

Android: https://play.google.com/store/apps/details?id=com.RedboxGlobal.India&pcampaignid=web_share…

Apple: https://apps.apple.com/in/app/redboxglobal-india/id6450499781…"
REDBOXINDIA,1879911013967147481,2025-01-16T15:18:07.000Z,"TVS MOTORS: CO ANNOUNCED ITS ENTRY INTO MOROCCO, IN COLLABORATION WITH ITS DISTRIBUTION PARTNER HINDI MOTORS || CO IS LAUNCHING A WIDE, EXCITING RANGE OF TWO-WHEELERS - TVS NTORQ 125, TVS RAIDER 125 AND TVS APACHE 160 AND 200 IN MOROCCO"
REDBOXINDIA,1879785442209640577,2025-01-16T06:59:08.000Z,"INTELLECT DESIGN: INTELLECTAI AND CONFIANZA INC., ANNOUNCE AN INNOVATIVE PARTNERSHIP TO LEVERAGE DATA FOR STREAMLINE TARGETED RISK ASSESSMENT"
REDBOXINDIA,1879865746467193226,2025-01-16T12:18:14.000Z,BHARAT PETROLEUM CORP: CO EXECUTES 318.02B RUPEES LOAN AGREEMENT WITH SBI CONSORTIUM || CO SAYS LOAN TO FUND PETROCHEMICAL COMPLEX AND REFINERY EXPANSION AT BINA
REDBOXINDIA,1879784009099845678,2025-01-16T06:53:27.000Z,GLAND PHARMA: CO RECEIVES ESTABLISHMENT INSPECTION REPORT (EIR) FROM THE US FDA
REDBOXINDIA,1879783218192564444,2025-01-16T06:50:18.000Z,EMS: CO WINS ORDER WORTH 105 CR RUPEES
REDBOXINDIA,1879860370422292744,2025-01-16T11:56:53.000Z,"HATSUN AGRO PRODUCT: Q3 SL NET PROFIT 409M RUPEES VS 574M (YOY) ||Q3 REVENUE 20.09B RUPEES VS 18.9B (YOY)

Q3 EBITDA 2.14B RUPEES VS 2.13B (YOY) || Q3 EBITDA MARGIN 10.65% VS 11.27% (YOY)"
REDBOXINDIA,1879784965342433284,2025-01-16T06:57:15.000Z,BDL ORDER WIN 2960 CR
REDBOXINDIA,1879770549620191663,2025-01-16T05:59:58.000Z,"DELHIVERY: CO LAUNCHES RAPID COMMERCE, A 2-HOUR DELIVERY SERVICE, FOR BRANDS"
REDBOXINDIA,1879822652459897273,2025-01-16T09:27:00.000Z,MASTEK: Q3 EBIT 1.24B RUPEES VS 1.23B (QOQ) || Q3 EBIT MARGIN 14.27% VS 14.21% (QOQ)
REDBOXINDIA,1879769255253823949,2025-01-16T05:54:49.000Z,WAAREE TECH: CO RECEIVES ORDER OF 99 SET OF SOLAR OFF GRID COMBO
REDBOXINDIA,1879742524627337332,2025-01-16T04:08:36.000Z,"GARUDA CONSTRUCTION AND ENGINEERING: CO WINS AN ORDER WORTH 11B RUPEES

CO MCAP 12B RUPEES"
REDBOXINDIA,1879891448981827644,2025-01-16T14:00:22.000Z,"RELIANCE INDUSTRIES: Q3 CONS NET PROFIT 185.4B RUPEES VS 172.65B (YOY) || Q3 REVENUE 2.44T RUPEES VS 2.28T (YOY)

Q3 EBITDA 437.89B RUPEES VS 406.56B (YOY) || Q3 EBITDA MARGIN 17.96% VS 17.83% (YOY)"
REDBOXINDIA,1879856117595132102,2025-01-16T11:39:59.000Z,"AIA ENGINEERING: CO UNIT VEGA ME TO ESTABLISH FACILITIES IN CHINA AND GHANA; CO TO ESTABLISH FACILITIES FOR MANUFACTURE OF HI-CHROME GRINDING MEDIA || VEGA ME EVALUATING INDONESIA AND OTHER LOCATIONS FOR FACILITIES

AIA ENGINEERING: CO SAYS PROPOSED CAPACITY ADDITION OF 100,000"
REDBOXINDIA,1879801355000508675,2025-01-16T08:02:22.000Z,"BHANSALI ENGINEERING POLYMERS: Q3 SL NET PROFIT 406M RUPEES VS 400.6M (YOY)

BHANSALI ENGINEERING POLYMERS: Q3 EBITDA 517.2M RUPEES VS 468.6M (YOY) || Q3 EBITDA MARGIN 14.95% VS 16.06% (YOY)"
REDBOXINDIA,1879873651245527164,2025-01-16T12:49:39.000Z,FII/DII Activity
REDBOXINDIA,1879798107350634717,2025-01-16T07:49:28.000Z,"*BIG NEGATIVE FOR YATHARTH HOSPITAL*
AMBIT DROPS COVERAGE ON STOCK
AMBIT CITES CONCERNS ON INCOME TAX PROCEEDINGS AGAINST COMPANY
ASSISTANT COMMISSIONER OF INCOME TAX, DELHI HAS ATTACHED PROPERTIES AS WELL AS EQUITY SHARES IN 3 SUBSIDIARIES

DISCLOSURE DELAYED & SENT IN DECEMBER"
REDBOXINDIA,1879899364795301965,2025-01-16T14:31:50.000Z,"RELIANCE INDUSTRIES: JIO – Q3 SL NET PROFIT 64.77B RUPEES VS 62.31B (QOQ); 52.08B (YOY)

RELIANCE INDUSTRIES: JIO – Q3 REVENUE 293.07B RUPEES VS 283.38B (QOQ)

RELIANCE INDUSTRIES: JIO – Q3 EBITDA 154.78B RUPEES VS 150.36B (QOQ) || Q3 EBITDA MARGIN 52.8% VS 53.1%(QOQ)"
REDBOXINDIA,1879799691405377829,2025-01-16T07:55:46.000Z,SAMMAAN CAPITAL: CO SAYS PREMIUM PROJECT IN CENTRAL MUMBAI RECEIVED [OC] AND SOLD 5 APARTMENTS AT AN AVERAGE OF RUPEES 72 CR EACH
REDBOXINDIA,1879787307529884004,2025-01-16T07:06:33.000Z,"D B CORP: Q3 CONS NET PROFIT 1.2B RUPEES VS 1.2B (YOY)

D B CORP: Q3 EBITDA 1.77B RUPEES VS 1.83B (YOY) || Q3 EBITDA MARGIN 27.57% VS 28.39% (YOY)"
REDBOXINDIA,1879736645567852857,2025-01-16T03:45:14.000Z,"BALRAMPUR CHINI, RENUKA SUGAR

EXPORT RESTRICTIONS ON SUGAR MAY BE RELAXED"
REDBOXINDIA,1879784333470585207,2025-01-16T06:54:44.000Z,GLAND PHARMA: CO HAS RECEIVED EIR FROM THE US FDA INDICATING CLOSURE OF THE INSPECTION
REDBOXINDIA,1879736527598784523,2025-01-16T03:44:46.000Z,"INDIA GLYCOL, GLOBUS SPIRITS

GOVT IS LIKELY TO TAKE THE FINAL CALL ON ETHANOL PRICE HIKE UNION CABINET LIKELY TO CONSIDER ETHANOL PRICE HIKE PROPOSAL"
REDBOXINDIA,1879818466112442871,2025-01-16T09:10:22.000Z,"WAAREE RENEWABLE TECH: Q3 CONS NET PROFIT 535M RUPEES VS 642M (YOY)

Q3 REVENUE 3.6B RUPEES VS 3.24B (YOY)

Q3 EBITDA 719.2M RUPEES VS 878M (YOY) || Q3 EBITDA MARGIN 19.96% VS 27.08% (YOY)"
REDBOXINDIA,1879822507802550312,2025-01-16T09:26:25.000Z,KHAITAN CHEMICALS & FERTILIZERS: Q3 EBITDA 107.6M RUPEES VS LOSS 147M (YOY) || Q3 EBITDA MARGIN 5.41%
REDBOXINDIA,1879813185815109635,2025-01-16T08:49:23.000Z,"SPENCERS RETAIL: Q3 CONS NET LOSS 473M RUPEES VS LOSS 512M (YOY)

Q3 REVENUE 5.2B RUPEES VS 6.54B (YOY)

Q3 EBITDA 118M RUPEES VS 117.6M (YOY) || Q3 EBITDA MARGIN 2.28% VS 1.80% (YOY)"
REDBOXINDIA,1879802519746158971,2025-01-16T08:07:00.000Z,"STERLING AND WILSON RENEWABLE ENERGY: Q3 CONS NET PROFIT 148M RUPEES VS LOSS 637M (YOY)

STERLING AND WILSON RENEWABLE ENERGY: Q3 EBITDA 700M RUPEES VS LOSS 160M (YOY) || Q3 EBITDA MARGIN 3.81%"
REDBOXINDIA,1879785099564323148,2025-01-16T06:57:47.000Z,"BHARAT DYNAMICS: MINISTRY OF DEFENCE HAS SIGNED A CONTRACT WITH CO FOR THE SUPPLY OF MRSAM FOR THE INDIAN NAVY AT A COST OF APPROXIMATELY RUPEES 2,960 CR"
REDBOXINDIA,1879851707259326685,2025-01-16T11:22:27.000Z,"LTIMINDTREE: Q3 CONS NET PROFIT 10.85B RUPEES VS 12.5B (QOQ); EST 11.2B || Q3 REVENUE 96.61B RUPEES VS 94B (QOQ); EST 96.27B

Q3 EBIT 13.39B RUPEES VS 14.6B (QOQ); EST 13.04B || Q3 EBIT MARGIN 13.76% VS 15.46% (QOQ); EST 13.5%"
REDBOXINDIA,1879861988412813538,2025-01-16T12:03:18.000Z,"RADHIKA JEWELTECH: Q3 SL NET PROFIT 227M RUPEES VS 157M (YOY) || Q3 REVENUE 2.06B RUPEES VS 1.8B (YOY)

Q3 EBITDA 317M RUPEES VS 215M (YOY) || Q3 EBITDA MARGIN 15.37% VS 12.24% (YOY)"
REDBOXINDIA,1879436010926571679,2025-01-15T07:50:37.000Z,ALLCARGO LOGISTICS: SUPPLY CHAIN MONTHLY OPERATIONAL UPDATE SEEN A GROWTH OF 13%
REDBOXINDIA,1879535347883000170,2025-01-15T14:25:21.000Z,"TGV SRAAC: CO SAYS COMMISSIONING OF CHLOROMETHANES (SECOND) EXPANSION PROJECT || CO SAYS WITH THIS THE TOTAL PRODUCTS OF CHLOROMETHANES IN CO STANDS AT 1,39,914 MT"
REDBOXINDIA,1879457854685581438,2025-01-15T09:17:25.000Z,"BANK OF MAHARASHTRA: Q3 SL NET PROFIT 14B RUPEES VS 10.4B (YOY)

BANK OF MAHARASHTRA: Q3 GNPA 1.80% VS 1.84% (QOQ) || Q3 NNPA 0.20% VS 0.20% (QOQ)"
REDBOXINDIA,1879396954037539254,2025-01-15T05:15:26.000Z,"ADANI GREEN ENERGY: CO'S SALE OF ENERGY INCREASED BY 23% YOY AT 20,108 MN UNITS IN 9M FY25

ADANI GREEN ENERGY: CO'S OPERATIONAL CAPACITY INCREASED BY 37% YOY"
REDBOXINDIA,1879382485672562923,2025-01-15T04:17:56.000Z,ABFRL: CO APPROVES RUPEES 12.97B PREFERENTIAL ISSUE OF SHARES TO  PROMOTER/ PROMOTER GROUP AT THE PRICE OF RUPEES 317.45
REDBOXINDIA,1879452800754807079,2025-01-15T08:57:20.000Z,INDIA DEC MERCHANDISE IMPORTS AT $59.95 BLN - TRADE MINISTRY
REDBOXINDIA,1879372887821595054,2025-01-15T03:39:48.000Z,"MAZAGON DOCK

PM MODI WILL COMMISSION INS SURAT, INS NILGIRI, AND INS VAGSHEER AT MUMBAI'S NAVAL DOCKYARD, BUILT BY CO WITH 75% DOMESTIC COMPONENTS"
REDBOXINDIA,1879482846341132371,2025-01-15T10:56:44.000Z,HDFC LIFE INSURANCE CO: Q3 SL NET PROFIT 4.15B RUPEES VS 3.65B (YOY) || Q3 NET PREMIUM INCOME 168B RUPEES VS 152B (YOY)
REDBOXINDIA,1879467364590493761,2025-01-15T09:55:13.000Z,"IDBI BANK: THE LONG-DRAWN-OUT DIVESTMENT PROCESS AT IDBI BANK HAS FINALLY PROGRESSED TO THE NEXT STAGE, WITH GLOBAL CONSULTANCY FIRM KPMG CONDUCTING CLOSING DUE DILIGENCE ON THE LENDER - MC"
REDBOXINDIA,1879412378603004145,2025-01-15T06:16:43.000Z,NBCC: CO WINS ORDER WORTH 406 CR RUPEES
REDBOXINDIA,1879372466382156014,2025-01-15T03:38:07.000Z,AETHER INDUSTRIES: AMENDS STRATEGIC SUPPLY AGREEMENT WITH BAKER HUGHES TO FINALIZE VOLUMES AND PRICING FOR FIRST PRODUCTS
REDBOXINDIA,1879440633229963565,2025-01-15T08:08:59.000Z,"POSITIVE FOR BHARTI AIRTEL AND INDUS TOWER

DELHI HC GRANTS RELIEF TO TOWER CO'S, SAYS TOWERS ARE ELIGIBLE FOR INPUT TAX CREDIT - CNBC TV18"
REDBOXINDIA,1879351487329141129,2025-01-15T02:14:45.000Z,"WELSPUN CORP: SAUDI ARAMCO AND CO SIGNED AN MOU OF STRATEGIC COOPERATION TO ESTABLISH A STATE-OF-THE-ART LSAW LINE PIPE MANUFACTURING CAPACITY IN THE KINGDOM OF SAUDI ARABIA

WELSPUN CORP: CO SAYS THE PRODUCTION CAPACITY OF THIS PLANT WILL BE 350,000 MT/ANNUM"
REDBOXINDIA,1879439807551795711,2025-01-15T08:05:43.000Z,"BHARTI AIRTEL & INDUS TOWER IN FOCUS

DELHI HC DECIDES TAX APPEAL IN FAVOUR OF CO"
REDBOXINDIA,1879386711874306092,2025-01-15T04:34:44.000Z,"MINDA CORP: CO TO ACQUIRE 49% STAKE IN FLASH ELECTRONICS FOR RUPEES 1,372 CR

MINDA CORP: CO'S STRATEGY TO EXPAND ITS PORTFOLIO IN AUTOMOTIVE PARTS AND COMPONENTS || FLASH HAS 8 MANUFACTURING PLANTS ACROSS INDIA, GERMANY, AND HUNGARY, EMPLOYING OVER 2,500 INDIVIDUALS"
REDBOXINDIA,1879467428180262922,2025-01-15T09:55:28.000Z,"IDBI BANK: FINANCIAL BIDS WILL BE CALLED ONCE THE DILIGENCE REPORT IS FINALISED, WHICH ACCORDING TO SOURCES MAY HAPPEN BY THE END OF MARCH - MC"
REDBOXINDIA,1879474226211783166,2025-01-15T10:22:29.000Z,"L&T TECHNOLOGY SERVICES: Q3 CONS NET PROFIT 3.22B RUPEES VS 3.2B (QOQ) || Q3 REVENUE 26.53B RUPEES VS 25.73B (QOQ)

Q3 EBIT 4.22B RUPEES VS 3.8B (QOQ) || Q3 EBIT MARGIN 15.9% VS 15.07% (QOQ)"
REDBOXINDIA,1879407438140711375,2025-01-15T05:57:05.000Z,HUDCO: CO TO CONSIDER BORROWING PLAN INCREASE TO 550B RUPEES FOR FY24-25
REDBOXINDIA,1879526304175083966,2025-01-15T13:49:25.000Z,RAIL VIKAS NIGAM: CO SAYS LETTER OF ACCEPTANCE RECEIVED FROM BHARAT SANCHAR NIGAM || CO GETS LOA WORTH 36.22B RUPEES
REDBOXINDIA,1879533833730863567,2025-01-15T14:19:20.000Z,"CEAT: Q3 CONS NET PROFIT 971M RUPEES VS 1.8B (YOY) || Q3 REVENUE 32.99B RUPEES VS 29.6B (YOY)

Q3 EBITDA 3.41B RUPEES VS 4.2B (YOY) || Q3 EBITDA MARGIN 10.33% VS 14.09% (YOY)"
REDBOXINDIA,1879452712057901359,2025-01-15T08:56:59.000Z,INDIA DEC MERCHANDISE EXPORTS AT $38.01 BLN - TRADE MINISTRY
REDBOXINDIA,1879449534147031304,2025-01-15T08:44:22.000Z,NESCO: CO ESTIMATED ANNUALISED REVENUE FROM 4 SITES IS 3 BLN RUPEES WHICH WILL ADD 40% TO CO REVENUE
REDBOXINDIA,1879510583680319829,2025-01-15T12:46:57.000Z,"SHALBY: CO UNIT SHALBY ADVANCED TECHNOLOGIES (SAT) INC., USA HAS RECEIVED U.S. FOOD AND DRUG ADMINISTRATION (FDA) 510(K) PREMARKET NOTIFICATION CLEARANCE FOR DURANIOMTM, OUR PRIMARY TOTAL KNEE REPLACEMENT DEVICE WITH TINBN COATING"
REDBOXINDIA,1879388241650151731,2025-01-15T04:40:48.000Z,ASHIANA HOUSING: CO SAYS THAT THEY ARE CONFIDENT TO ACHIEVE RUPEES 2000 CR PRE SALES - NDTV PROFIT
REDBOXINDIA,1879509743976480925,2025-01-15T12:43:37.000Z,FII/DII Activity
REDBOXINDIA,1879547073294659933,2025-01-15T15:11:57.000Z,"ORACLE FINANCIAL SERVICES SOFTWARE: Q3 CONS NET PROFIT 5.4B RUPEES VS 7.41B (YOY); 5.8B (QOQ)

ORACLE FINANCIAL SERVICES SOFTWARE: Q3 REVENUE 17.15B RUPEES VS 18.24B (YOY)

ORACLE FINANCIAL SERVICES SOFTWARE: Q3 EBITDA 7.14B RUPEES VS 9.05B (YOY) || Q3 EBITDA MARGIN 41.62% VS"
REDBOXINDIA,1879498093944766522,2025-01-15T11:57:19.000Z,"Check out after Earnings impact on stocks only on our app 

Download today: 

Android: https://play.google.com/store/apps/details?id=com.RedboxGlobal.India&pcampaignid=web_share…

Apple: https://apps.apple.com/in/app/redboxglobal-india/id6450499781…"
REDBOXINDIA,1879524299016655344,2025-01-15T13:41:27.000Z,GAIL (INDIA): CO AND SEFE ENTER SETTLEMENT AGREEMENT || SEFE TO PAY GAIL $285M IN SETTLEMENT
REDBOXINDIA,1879425992026210695,2025-01-15T07:10:49.000Z,"MADHYA BHARAT AGRO: Q3 SL NET PROFIT 179M RUPEES VS 13M (YOY)

MADHYA BHARAT AGRO: Q3 EBITDA 394.3M RUPEES VS 179.8M (YOY) || Q3 EBITDA MARGIN 13.90% VS 0.74% (YOY)"
REDBOXINDIA,1879524533251764597,2025-01-15T13:42:23.000Z,PUNJAB & SIND BANK: Q3 SL NET PROFIT 2.82B RUPEES VS 1.14B (YOY) || Q3 INTEREST EARNED 29.3B RUPEES VS 25B (YOY) || Q3 GNPA 3.83% VS 4.21% (QOQ) || Q3 NNPA 1.25% VS 1.46% (QOQ)
REDBOXINDIA,1879489673585946737,2025-01-15T11:23:52.000Z,HAPPIEST MINDS TECHNOLOGIES: CO COLLABORATES WITH COCA-COLA BEVERAGES VIETNAM TO DEPLOY AN INNOVATIVE GENAI CONVERSATIONAL INTERFACE
REDBOXINDIA,1879455168892473648,2025-01-15T09:06:45.000Z,TVS MOTOR: CO BECOMES NO 1 PLAYER FOR THE 1ST TIME WITH A MARKET SHARE AT 27.1% - CNBC TV18
REDBOXINDIA,1879416225169829895,2025-01-15T06:32:00.000Z,SKY GOLD: CO STRENGTHENS MARKET PRESENCE WITH ONBOARDING OF ADITYA BIRLA JEWELLERY & DIVERSIFICATION OF ITS PORTFOLIO
REDBOXINDIA,1879424488175214738,2025-01-15T07:04:50.000Z,"RENAISSANCE GLOBAL: CO LAUNCHES http://WITHCLARITY. IN, BRINGING CUSTOMIZABLE LAB-GROWN DIAMOND JEWELLERY TO INDIA"
REDBOXINDIA,1879459022635688069,2025-01-15T09:22:04.000Z,NELCO: Q3 CONS NET PROFIT 50M RUPEES VS 62M (YOY)
REDBOXINDIA,1879420701649829915,2025-01-15T06:49:47.000Z,"ORIENTAL HOTELS: Q3 SL NET PROFIT 140M RUPEES VS 164M (YOY)

ORIENTAL HOTELS: Q3 EBITDA 341.8M RUPEES VS 280.8M (YOY) || Q3 EBITDA MARGIN 28.17% VS 27.67% (YOY)"
REDBOXINDIA,1879434120734134489,2025-01-15T07:43:07.000Z,NAZARA TECH: CO SUBSIDIARY FUSEBOX GAMES PARTNERS WITH BANIJAY RIGHTS TO BRING BIGG BOSS TO THE WORLD OF INTERACTIVE GAMING
REDBOXINDIA,1879453719538151598,2025-01-15T09:00:59.000Z,KPI GREEN ENERGY: CO UPDATED REGARDING NEW ORDERS FOR 62.20 MW SOLAR POWER PLANT UNDER CAPTIVE POWER PRODUCER ('CPP') SEGMENT
REDBOXINDIA,1879539703546028451,2025-01-15T14:42:40.000Z,"AEROFLEX: Q3 CONS NET PROFIT 152M RUPEES VS 90M (YOY); 137M (QOQ)

AEROFLEX: Q3 REVENUE 998M RUPEES VS 731M (YOY)

AEROFLEX: Q3 EBITDA 217M RUPEES VS 138M (YOY) || Q3 EBITDA MARGIN 21.74% VS 18.90% (YOY)"
REDBOXINDIA,1879431709319688232,2025-01-15T07:33:32.000Z,"MAHARASHTRA SCOOTERS: Q3 SL NET PROFIT 33M RUPEES VS 10M (YOY)

MAHARASHTRA SCOOTERS: Q3 EBITDA 41M RUPEES VS 12M (YOY) || Q3 EBITDA MARGIN 70.64% VS 19% (YOY)"
REDBOXINDIA,1879453197909254555,2025-01-15T08:58:55.000Z,INDIA'S DEC SERVICES TRADE SURPLUS AT $15.16B
